idA,idB,distance,type
11,39,0.04718522902859823,intra
11,40,0.09931314021510759,intra
11,41,0.04605303315773152,intra
11,42,0.08565668200862218,intra
11,43,0.054726656542956297,intra
11,44,0.08731540662334905,intra
11,45,0.04209581017322121,intra
11,46,0.10119237877988985,intra
11,47,0.0360793488612559,intra
11,48,0.0967420981316104,intra
11,49,0.06043954679194834,intra
11,50,0.12133916748196026,intra
11,51,0.05286996617979611,intra
11,52,0.09620447263384807,intra
11,53,0.037444133925419246,intra
11,54,0.09379087628990938,intra
11,55,0.034302244801576204,intra
11,56,0.09376603838409979,intra
11,57,0.03224457565417423,intra
11,58,0.09233146933760547,intra
11,59,0.04696192219070446,intra
11,60,0.10057246817364845,intra
11,61,0.047143827724374275,intra
11,62,0.09136683264433129,intra
11,63,0.032700149875289374,intra
11,64,0.07756041062972985,intra
11,65,0.04755810415999997,intra
11,66,0.08622585622473293,intra
11,67,0.06652106709933225,intra
11,68,0.1022579522514513,intra
11,69,0.04565699903873211,intra
11,70,0.0868761520043984,intra
11,71,0.041055817501930436,intra
11,72,0.09478047281870368,intra
11,73,0.029979615457481092,intra
11,74,0.09451000593588121,intra
11,75,0.045206760389622985,intra
11,76,0.08245172988008134,intra
11,77,0.04163746539544123,intra
11,78,0.10363560976553042,intra
11,79,0.03842591831128439,intra
11,80,0.09458747429549647,intra
11,81,0.06803859503350981,intra
11,82,0.08948100718369854,intra
11,83,0.05878484348440998,intra
11,84,0.10267504741547545,intra
11,85,0.06106375090530492,intra
11,86,0.11320237336654838,intra
11,87,0.041413891606852445,intra
11,88,0.10172745113020212,intra
12,13,0.0828221977159048,intra
12,14,0.05640941372588194,intra
12,15,0.08470248169130071,intra
12,16,0.053278045317108225,intra
12,17,0.08553381415091581,intra
12,18,0.043526311146027036,intra
12,19,0.09808514105093735,intra
12,20,0.04090924990554093,intra
12,21,0.1037555405582655,intra
12,22,0.041323211912329065,intra
12,23,0.09792275140271524,intra
12,24,0.05911242899954664,intra
12,25,0.09211678260241983,intra
12,26,0.051944032160951906,intra
12,27,0.08172824930942438,intra
12,28,0.026352059350729883,intra
12,29,0.07485734868700814,intra
12,30,0.05452702896813256,intra
12,31,0.11798008430060135,intra
12,32,0.03638380241793651,intra
12,33,0.08791223068522991,intra
12,34,0.045330763905871346,intra
12,35,0.07246106565809553,intra
12,36,0.03923727283622194,intra
12,37,0.07211134275127096,intra
12,38,0.04373699453955715,intra
12,39,0.08044093323708724,intra
12,40,0.04460504279749441,intra
12,41,0.10010351124098947,intra
12,42,0.036410101509368506,intra
12,43,0.09215291214831678,intra
12,44,0.04172826069210653,intra
12,45,0.08583841510054765,intra
12,46,0.056106057514741334,intra
12,47,0.08098636007931727,intra
12,48,0.046227327554411085,intra
12,49,0.07526516620193804,intra
12,50,0.09098099898202458,intra
12,51,0.09432185666644984,intra
12,52,0.06819049196596409,intra
12,53,0.0869763882822799,intra
12,54,0.049519159528620633,intra
12,55,0.08959854550036316,intra
12,56,0.06030474268808607,intra
12,57,0.08057824713109019,intra
12,58,0.042516437605572846,intra
12,59,0.0838820525537737,intra
12,60,0.04730408833529723,intra
12,61,0.08413618446997873,intra
12,62,0.058125381660181295,intra
12,63,0.07851889310954495,intra
12,64,0.032883474448684835,intra
12,65,0.08131329057304428,intra
12,66,0.05328159347897201,intra
12,67,0.07407017089338125,intra
12,68,0.0712951985762531,intra
12,69,0.0916939373341782,intra
12,70,0.04379915839122292,intra
12,71,0.09524585360958289,intra
12,72,0.06229437971086912,intra
12,73,0.08606490341836555,intra
12,74,0.04408587539192618,intra
12,75,0.09777289316022734,intra
12,76,0.03226550368506816,intra
12,77,0.08679565676138772,intra
12,78,0.06511649271353546,intra
12,79,0.09221465752482297,intra
12,80,0.05231762628607853,intra
12,81,0.11633282838352184,intra
12,82,0.04145613371547447,intra
12,83,0.08645366377252406,intra
12,84,0.042503992924956685,intra
12,85,0.06702202832012912,intra
12,86,0.04812980064357263,intra
12,87,0.07038845609891482,intra
12,88,0.048825784038246535,intra
13,14,0.08708448204914646,intra
13,15,0.03617006519765779,intra
13,16,0.09829285867359293,intra
13,17,0.04813726650463617,intra
13,18,0.09025458492844389,intra
13,19,0.04538643390095501,intra
13,20,0.07938138848858536,intra
13,21,0.06054206710817471,intra
13,22,0.0885748208212457,intra
13,23,0.05499593423656065,intra
13,24,0.09510450028379318,intra
13,25,0.05110709693265637,intra
13,26,0.08581632308484602,intra
13,27,0.03982288519901103,intra
13,28,0.08524234032778669,intra
13,29,0.040085432566346085,intra
13,30,0.09381969678138521,intra
13,31,0.08199514127790412,intra
13,32,0.08068744008770681,intra
13,33,0.05016083653134491,intra
13,34,0.07184197403851132,intra
13,35,0.025494213650651965,intra
13,36,0.08573708213557353,intra
13,37,0.047176203309484153,intra
13,38,0.09153274630758886,intra
13,39,0.026447202314540008,intra
13,40,0.08923349394801688,intra
13,41,0.041891897333695395,intra
13,42,0.08118851744376593,intra
13,43,0.043868752103922326,intra
13,44,0.0760802377911745,intra
13,45,0.0671842586425901,intra
13,46,0.09933323463825333,intra
13,47,0.029398464294256667,intra
13,48,0.08578030003096346,intra
13,49,0.039888702898112964,intra
13,50,0.10873024353501641,intra
13,51,0.04115325838887631,intra
13,52,0.0846522353114404,intra
13,53,0.03300483495300356,intra
13,54,0.08544845634575703,intra
13,55,0.04802328357593267,intra
13,56,0.09061393897218946,intra
13,57,0.0448491667262874,intra
13,58,0.08644289646156232,intra
13,59,0.038829613512333425,intra
13,60,0.09172773287467781,intra
13,61,0.06103832933712088,intra
13,62,0.09261938313677516,intra
13,63,0.03537280078792904,intra
13,64,0.07728589772690772,intra
13,65,0.052823150038400254,intra
13,66,0.08325935005778304,intra
13,67,0.04967907670852536,intra
13,68,0.09842790008042443,intra
13,69,0.04113219765373568,intra
13,70,0.07713813102548976,intra
13,71,0.054329139009096646,intra
13,72,0.08650736188110414,intra
13,73,0.04677413546382454,intra
13,74,0.08803702793898838,intra
13,75,0.05102376584951372,intra
13,76,0.07595201911073014,intra
13,77,0.0478085783438319,intra
13,78,0.08725391408308192,intra
13,79,0.03952406572265265,intra
13,80,0.08067850175609248,intra
13,81,0.07066655448473125,intra
13,82,0.08129100095003862,intra
13,83,0.042245292992035346,intra
13,84,0.09693191306149881,intra
13,85,0.03606903554123533,intra
13,86,0.10798119613603521,intra
13,87,0.058522595281435344,intra
13,88,0.10649120215298088,intra
14,15,0.08996243054419548,intra
14,16,0.05008223778352015,intra
14,17,0.08996797091633338,intra
14,18,0.028310377976674246,intra
14,19,0.10831231748335826,intra
14,20,0.05152225399639031,intra
14,21,0.11665914958198367,intra
14,22,0.06931312762521612,intra
14,23,0.10554765092742395,intra
14,24,0.060442193423018736,intra
14,25,0.10420624612167056,intra
14,26,0.05055114451785587,intra
14,27,0.09148797508868088,intra
14,28,0.05126733856955543,intra
14,29,0.08805790225629719,intra
14,30,0.05752930827807182,intra
14,31,0.12182621988754212,intra
14,32,0.05819325842702164,intra
14,33,0.09646922545391907,intra
14,34,0.048500895530774295,intra
14,35,0.07879257495889287,intra
14,36,0.05582087851836621,intra
14,37,0.08782272352871952,intra
14,38,0.062086707490075374,intra
14,39,0.08619256082042645,intra
14,40,0.04810923458804968,intra
14,41,0.10521384579659862,intra
14,42,0.05131980761588857,intra
14,43,0.09694826404216504,intra
14,44,0.04965202386722752,intra
14,45,0.10249470418001053,intra
14,46,0.07531208021275539,intra
14,47,0.09113519741353365,intra
14,48,0.04441007482083759,intra
14,49,0.08232715039121422,intra
14,50,0.09326671737131399,intra
14,51,0.10002920117391106,intra
14,52,0.07031496701489628,intra
14,53,0.09380064921319532,intra
14,54,0.047181664524099415,intra
14,55,0.10539742845615228,intra
14,56,0.06658693178605266,intra
14,57,0.093021424854192,intra
14,58,0.04923134743994187,intra
14,59,0.09377802345200245,intra
14,60,0.048306116671116374,intra
14,61,0.10309136139696022,intra
14,62,0.06800284961646398,intra
14,63,0.08859162128240824,intra
14,64,0.05498109192784987,intra
14,65,0.0954998771129352,intra
14,66,0.06609927215897815,intra
14,67,0.08310076445512447,intra
14,68,0.07486629698407365,intra
14,69,0.10082767239406891,intra
14,70,0.05560960579336249,intra
14,71,0.10890393915334451,intra
14,72,0.07319917232579091,intra
14,73,0.09869143028923975,intra
14,74,0.056202179201653726,intra
14,75,0.1028155148102151,intra
14,76,0.048793037007093296,intra
14,77,0.09485291616182842,intra
14,78,0.05547953539913655,intra
14,79,0.10239404528928538,intra
14,80,0.05856974184985661,intra
14,81,0.12365323562340724,intra
14,82,0.04943947237451576,intra
14,83,0.08953064479098191,intra
14,84,0.06348519513386422,intra
14,85,0.07575701423240246,intra
14,86,0.06448217105268168,intra
14,87,0.09178518888885735,intra
14,88,0.06091270733663941,intra
15,16,0.09268274540733377,intra
15,17,0.05207177477588607,intra
15,18,0.09337083571657374,intra
15,19,0.05769680414845179,intra
15,20,0.08164617301959265,intra
15,21,0.06935034609442678,intra
15,22,0.09082821553542089,intra
15,23,0.0753111924450063,intra
15,24,0.10529977169626059,intra
15,25,0.05748930844480922,intra
15,26,0.08849680872040648,intra
15,27,0.05162958008972182,intra
15,28,0.08816303790530856,intra
15,29,0.04950381238167862,intra
15,30,0.09533403951289594,intra
15,31,0.0808820730775591,intra
15,32,0.08055895925711055,intra
15,33,0.05372129345478133,intra
15,34,0.07332810538947664,intra
15,35,0.037362488745193385,intra
15,36,0.08363453830409988,intra
15,37,0.04658311836291086,intra
15,38,0.09121494104154731,intra
15,39,0.035511527212806634,intra
15,40,0.08531285303503881,intra
15,41,0.047491740936359245,intra
15,42,0.08164396155035716,intra
15,43,0.05450116849688132,intra
15,44,0.08074032952922917,intra
15,45,0.08236810085362163,intra
15,46,0.10729061888236732,intra
15,47,0.04160561546935687,intra
15,48,0.08972439432877448,intra
15,49,0.03659048481655761,intra
15,50,0.10325643763939724,intra
15,51,0.044670878276409615,intra
15,52,0.08387052843012141,intra
15,53,0.04388608359294232,intra
15,54,0.09030481651248752,intra
15,55,0.058733951014327226,intra
15,56,0.09968510091774288,intra
15,57,0.06204119623601861,intra
15,58,0.09272831960800378,intra
15,59,0.044217369491159966,intra
15,60,0.09048638342330118,intra
15,61,0.06634531342872298,intra
15,62,0.09903870778593353,intra
15,63,0.044544155902470225,intra
15,64,0.07789030480081896,intra
15,65,0.06362131612876122,intra
15,66,0.08663758766592457,intra
15,67,0.03625375214028245,intra
15,68,0.0906284736189518,intra
15,69,0.05014560961305648,intra
15,70,0.0823711744235731,intra
15,71,0.05968940699394934,intra
15,72,0.08819155407680165,intra
15,73,0.059258147545613905,intra
15,74,0.09320821984562776,intra
15,75,0.06074413052086199,intra
15,76,0.07694484679158697,intra
15,77,0.05497927167865063,intra
15,78,0.09223797059350564,intra
15,79,0.04876519949357341,intra
15,80,0.08571777986763102,intra
15,81,0.08011571416548294,intra
15,82,0.08793725082373924,intra
15,83,0.035405324969995836,intra
15,84,0.09169463634060862,intra
15,85,0.044326443418774175,intra
15,86,0.10284502421403471,intra
15,87,0.07376045560538246,intra
15,88,0.11067559505935858,intra
16,17,0.09888983646914935,intra
16,18,0.04401884971379242,intra
16,19,0.11591286276929481,intra
16,20,0.044934687241146014,intra
16,21,0.1252904288193856,intra
16,22,0.055722715640841816,intra
16,23,0.11622523372086851,intra
16,24,0.06577763694783076,intra
16,25,0.10815993123785045,intra
16,26,0.04951477716580108,intra
16,27,0.09934414704901366,intra
16,28,0.04722951814195223,intra
16,29,0.09565376788357591,intra
16,30,0.051292124950287475,intra
16,31,0.1247993293096803,intra
16,32,0.05159100899886729,intra
16,33,0.1036927276962144,intra
16,34,0.05219366263544739,intra
16,35,0.08906643344306224,intra
16,36,0.05765869987122055,intra
16,37,0.09332060692613085,intra
16,38,0.05967477334424858,intra
16,39,0.09363382396845335,intra
16,40,0.04047079130698702,intra
16,41,0.11268997487099679,intra
16,42,0.04465424999165,intra
16,43,0.10625221795249457,intra
16,44,0.04748449156489897,intra
16,45,0.11197307329902316,intra
16,46,0.07072243215675877,intra
16,47,0.09896920163459984,intra
16,48,0.0442929087543277,intra
16,49,0.08170001231779257,intra
16,50,0.08148504432211973,intra
16,51,0.10571728006036424,intra
16,52,0.06638298543633137,intra
16,53,0.10228706284225167,intra
16,54,0.05002373529240952,intra
16,55,0.11391032195970836,intra
16,56,0.06745920183712342,intra
16,57,0.10307555574275902,intra
16,58,0.053251972945029244,intra
16,59,0.09928964170342983,intra
16,60,0.035417918402989704,intra
16,61,0.10360096953440355,intra
16,62,0.060137517129708135,intra
16,63,0.09788313361110604,intra
16,64,0.0481596083362795,intra
16,65,0.10016588900451205,intra
16,66,0.058700758101347,intra
16,67,0.08012582213183463,intra
16,68,0.06649869368606386,intra
16,69,0.10640903725882125,intra
16,70,0.05193577939126774,intra
16,71,0.11179125400748825,intra
16,72,0.06000808899060715,intra
16,73,0.10595800975692798,intra
16,74,0.05046456353982838,intra
16,75,0.11329083786308819,intra
16,76,0.05193405517636994,intra
16,77,0.10225544445993663,intra
16,78,0.053621746975121516,intra
16,79,0.11122237733272232,intra
16,80,0.05436880449799554,intra
16,81,0.13363374932772135,intra
16,82,0.04974208673816643,intra
16,83,0.09331956208600255,intra
16,84,0.043588161980358996,intra
16,85,0.08164481991855072,intra
16,86,0.04544533693662236,intra
16,87,0.0991671912147932,intra
16,88,0.06026224904364455,intra
17,18,0.0916066262037117,intra
17,19,0.04539862662392835,intra
17,20,0.08428094046680541,intra
17,21,0.0664168305073003,intra
17,22,0.08819600769375598,intra
17,23,0.06954626203104369,intra
17,24,0.10256191366164005,intra
17,25,0.049997243817566775,intra
17,26,0.09350286172640997,intra
17,27,0.04508002761240347,intra
17,28,0.08801995455465549,intra
17,29,0.047820994183355024,intra
17,30,0.0887825892164048,intra
17,31,0.08221097551020079,intra
17,32,0.08803771762302359,intra
17,33,0.05934681593922792,intra
17,34,0.07854089345032406,intra
17,35,0.04144668857715421,intra
17,36,0.08944349677706685,intra
17,37,0.05034647535914873,intra
17,38,0.08957179585561913,intra
17,39,0.044068600346342836,intra
17,40,0.08555971519461023,intra
17,41,0.049698330918008286,intra
17,42,0.0819809900663086,intra
17,43,0.05957837456287023,intra
17,44,0.08789060376640824,intra
17,45,0.06429044002339605,intra
17,46,0.10858239006747414,intra
17,47,0.039603221130765545,intra
17,48,0.09428198697451516,intra
17,49,0.05016390989536205,intra
17,50,0.11180385180608185,intra
17,51,0.05073134846928725,intra
17,52,0.09313765425714926,intra
17,53,0.038210378400696896,intra
17,54,0.09413922839035781,intra
17,55,0.054354978061801,intra
17,56,0.1025798138093144,intra
17,57,0.041726297508631174,intra
17,58,0.09513463116180727,intra
17,59,0.048141337139317876,intra
17,60,0.09502169466506633,intra
17,61,0.059254799451968994,intra
17,62,0.09459208099837783,intra
17,63,0.04024080760815046,intra
17,64,0.07885453495302205,intra
17,65,0.06042008123322578,intra
17,66,0.08924662569500005,intra
17,67,0.05826460125773814,intra
17,68,0.08870737947700379,intra
17,69,0.05675609977876489,intra
17,70,0.08647783635621921,intra
17,71,0.052315720099726876,intra
17,72,0.08931871243856371,intra
17,73,0.046472587681982834,intra
17,74,0.09662870568246808,intra
17,75,0.04460636416116316,intra
17,76,0.07810314982109157,intra
17,77,0.03593345746155892,intra
17,78,0.09652861663066227,intra
17,79,0.05123872321768021,intra
17,80,0.09402110739363462,intra
17,81,0.07673336742702334,intra
17,82,0.09018708669973427,intra
17,83,0.04445566775097,intra
17,84,0.09655092823688612,intra
17,85,0.058446757076371786,intra
17,86,0.10451855256651808,intra
17,87,0.060113589656968495,intra
17,88,0.10397607591621502,intra
18,19,0.11045508378488295,intra
18,20,0.04354231598219627,intra
18,21,0.11910561907802804,intra
18,22,0.059825007869689674,intra
18,23,0.1066316349292362,intra
18,24,0.05364064030397247,intra
18,25,0.1060295279558926,intra
18,26,0.048971535805804434,intra
18,27,0.09438176949205943,intra
18,28,0.04041817163044364,intra
18,29,0.08872997938960937,intra
18,30,0.04652136217751226,intra
18,31,0.12288213847678937,intra
18,32,0.049850029717405125,intra
18,33,0.09788781437976435,intra
18,34,0.044422609463158534,intra
18,35,0.07999142583038535,intra
18,36,0.048186789305250353,intra
18,37,0.08810750175432161,intra
18,38,0.05774701087111354,intra
18,39,0.08833445512242316,intra
18,40,0.03810400575383534,intra
18,41,0.10907255574549617,intra
18,42,0.0433316743239221,intra
18,43,0.09961114707229063,intra
18,44,0.043836471915953565,intra
18,45,0.10082234650890187,intra
18,46,0.0645938032328721,intra
18,47,0.09220264728953498,intra
18,48,0.034823589811966794,intra
18,49,0.08276724761540855,intra
18,50,0.08895576164368998,intra
18,51,0.10274234708700265,intra
18,52,0.06652439381520421,intra
18,53,0.09624680225022428,intra
18,54,0.043667684581609925,intra
18,55,0.10572192857995422,intra
18,56,0.06269447134380418,intra
18,57,0.09336852519027221,intra
18,58,0.04319633695378402,intra
18,59,0.09347248316276718,intra
18,60,0.039787351639036836,intra
18,61,0.10228346305532349,intra
18,62,0.06358470150539842,intra
18,63,0.08934017053462956,intra
18,64,0.048339929135625306,intra
18,65,0.09575443724081961,intra
18,66,0.05767514524135084,intra
18,67,0.0855641883854632,intra
18,68,0.0682862306177817,intra
18,69,0.10252400816079947,intra
18,70,0.04502209009510769,intra
18,71,0.10919284531769144,intra
18,72,0.06420481450751586,intra
18,73,0.09885049152833682,intra
18,74,0.04728883030632601,intra
18,75,0.10589793196539103,intra
18,76,0.04035061303862777,intra
18,77,0.0967740254354065,intra
18,78,0.04894671838238455,intra
18,79,0.10505180957899476,intra
18,80,0.04945540725130485,intra
18,81,0.12684612505301565,intra
18,82,0.04181253922903162,intra
18,83,0.09268336273426905,intra
18,84,0.0519819916993871,intra
18,85,0.0756048724896268,intra
18,86,0.05005764175316751,intra
18,87,0.08875680240224539,intra
18,88,0.05206329886829225,intra
19,20,0.09422623322808113,intra
19,21,0.03897850243686465,intra
19,22,0.09461349423257366,intra
19,23,0.043240361931793016,intra
19,24,0.10620256595140486,intra
19,25,0.03013991983109505,intra
19,26,0.10046494035973874,intra
19,27,0.030684919442955604,intra
19,28,0.09791234821845965,intra
19,29,0.03645084076366953,intra
19,30,0.1070409512184085,intra
19,31,0.08469484299798367,intra
19,32,0.09863458820744628,intra
19,33,0.05555962667554558,intra
19,34,0.0923822918590837,intra
19,35,0.047358584504052545,intra
19,36,0.10296289785771823,intra
19,37,0.045979285094854556,intra
19,38,0.09851844617744351,intra
19,39,0.04306557350419402,intra
19,40,0.10821183630673645,intra
19,41,0.03718313984462821,intra
19,42,0.0959371240836471,intra
19,43,0.05090471471833146,intra
19,44,0.09525696111801184,intra
19,45,0.04755548104765627,intra
19,46,0.11119734225552733,intra
19,47,0.034244859734932506,intra
19,48,0.10594322405065155,intra
19,49,0.058884183853283305,intra
19,50,0.12385796672747298,intra
19,51,0.04540109086078455,intra
19,52,0.10052804634544756,intra
19,53,0.030995779369809573,intra
19,54,0.10312844986372467,intra
19,55,0.031168250323273725,intra
19,56,0.10210355733666801,intra
19,57,0.03599538200854322,intra
19,58,0.10198627862378275,intra
19,59,0.044385054361301766,intra
19,60,0.10949448530353088,intra
19,61,0.04630854016837114,intra
19,62,0.09942147693065197,intra
19,63,0.03536944577698432,intra
19,64,0.08825442512976119,intra
19,65,0.04590011864771515,intra
19,66,0.093649253305407,intra
19,67,0.06461560348135338,intra
19,68,0.11087272787744859,intra
19,69,0.03608446615530901,intra
19,70,0.09433334705835428,intra
19,71,0.03535085850673715,intra
19,72,0.10142626335959691,intra
19,73,0.02937697745084635,intra
19,74,0.10217105894327938,intra
19,75,0.04539286103738639,intra
19,76,0.0924686926887068,intra
19,77,0.04059087007699986,intra
19,78,0.1086201881957266,intra
19,79,0.03207221401107078,intra
19,80,0.10046247736376936,intra
19,81,0.06397175033494523,intra
19,82,0.09775599399217683,intra
19,83,0.05651592122537457,intra
19,84,0.11210701871436167,intra
19,85,0.060784156800350965,intra
19,86,0.12317837818692129,intra
19,87,0.048875091577705095,intra
19,88,0.1140539364580377,intra
20,21,0.10480278911101823,intra
20,22,0.035947499093397714,intra
20,23,0.09180679407713435,intra
20,24,0.04908520250068783,intra
20,25,0.08733661353208279,intra
20,26,0.035588882593962576,intra
20,27,0.07784170341801352,intra
20,28,0.027839408703232857,intra
20,29,0.07272503050551365,intra
20,30,0.052035803422787734,intra
20,31,0.1145613323381226,intra
20,32,0.034547719714593986,intra
20,33,0.08754124277235864,intra
20,34,0.03737753039635954,intra
20,35,0.06890792290005623,intra
20,36,0.04614873194520763,intra
20,37,0.07513546181825452,intra
20,38,0.04766315929899808,intra
20,39,0.07589343879827526,intra
20,40,0.043932834630578996,intra
20,41,0.09617854519903343,intra
20,42,0.034885865175835556,intra
20,43,0.08679526427569283,intra
20,44,0.029159430365384733,intra
20,45,0.08794118706140208,intra
20,46,0.05345831851213896,intra
20,47,0.07793200258515372,intra
20,48,0.034674957799409906,intra
20,49,0.06943015321094005,intra
20,50,0.08618150565680989,intra
20,51,0.08763229853955648,intra
20,52,0.059590988547263274,intra
20,53,0.08255923471744321,intra
20,54,0.034189859962320296,intra
20,55,0.08990245561419745,intra
20,56,0.04490216997020218,intra
20,57,0.08006589229789224,intra
20,58,0.03362743065227239,intra
20,59,0.07760275430162318,intra
20,60,0.030242903750520835,intra
20,61,0.08251302362534724,intra
20,62,0.045127435180052126,intra
20,63,0.077439778349561,intra
20,64,0.03686384093485393,intra
20,65,0.0769847609141889,intra
20,66,0.03336509540457107,intra
20,67,0.0702461394521263,intra
20,68,0.06798398721430042,intra
20,69,0.08371789561038018,intra
20,70,0.031732986339512284,intra
20,71,0.09198598068103092,intra
20,72,0.04780014445392227,intra
20,73,0.08348425330528182,intra
20,74,0.031341327989611485,intra
20,75,0.09548295850090938,intra
20,76,0.03507020278716055,intra
20,77,0.08330806618324071,intra
20,78,0.04703613146439305,intra
20,79,0.08945193711422557,intra
20,80,0.034014197614956304,intra
20,81,0.11661571163480867,intra
20,82,0.024497315101671354,intra
20,83,0.08251056497692622,intra
20,84,0.05217118694251577,intra
20,85,0.062232448896187814,intra
20,86,0.05458663879081514,intra
20,87,0.07172931390269306,intra
20,88,0.04872160401124991,intra
21,22,0.10144945972547054,intra
21,23,0.05196295949484692,intra
21,24,0.11211571742902447,intra
21,25,0.04698117180518322,intra
21,26,0.1072005112482069,intra
21,27,0.043813907782466195,intra
21,28,0.10517703501830217,intra
21,29,0.048622702751483025,intra
21,30,0.11773106095264568,intra
21,31,0.09671265895569466,intra
21,32,0.10783523869323548,intra
21,33,0.058807174168593816,intra
21,34,0.10459302510833289,intra
21,35,0.06406173237961432,intra
21,36,0.11044570596521996,intra
21,37,0.04872738999028662,intra
21,38,0.10373662720462037,intra
21,39,0.05934791088545095,intra
21,40,0.12019612807062151,intra
21,41,0.04617163607874076,intra
21,42,0.10510381906705617,intra
21,43,0.05855766969846771,intra
21,44,0.10341576894061016,intra
21,45,0.05098933010144178,intra
21,46,0.11610227053825829,intra
21,47,0.04921185412016893,intra
21,48,0.1145665286576575,intra
21,49,0.07309740589811928,intra
21,50,0.13201341157702326,intra
21,51,0.055934991160260454,intra
21,52,0.10488786712370436,intra
21,53,0.050161127596655884,intra
21,54,0.1119181238509311,intra
21,55,0.02929158108753685,intra
21,56,0.10762547862324125,intra
21,57,0.047884275894596706,intra
21,58,0.10807825519487893,intra
21,59,0.061214810167077756,intra
21,60,0.12001273004559035,intra
21,61,0.04786994346729045,intra
21,62,0.10716433329663451,intra
21,63,0.04581531762644043,intra
21,64,0.09614878734955724,intra
21,65,0.051066607682888655,intra
21,66,0.10267178338052188,intra
21,67,0.0736244451689489,intra
21,68,0.12022511884948604,intra
21,69,0.04686804001493369,intra
21,70,0.10403801488761696,intra
21,71,0.04175826922903026,intra
21,72,0.11491753244814107,intra
21,73,0.03915324089054173,intra
21,74,0.10947190476273869,intra
21,75,0.05706802021563504,intra
21,76,0.10223811387314084,intra
21,77,0.06017688800966091,intra
21,78,0.12006591043716323,intra
21,79,0.03549130757179286,intra
21,80,0.11106239540317357,intra
21,81,0.052873017183133746,intra
21,82,0.10567710598701721,intra
21,83,0.07016379573425491,intra
21,84,0.11944397839942629,intra
21,85,0.07422306729063267,intra
21,86,0.13111953667972295,intra
21,87,0.054217177960639115,intra
21,88,0.11956859491851772,intra
22,23,0.09412390046271704,intra
22,24,0.05775385148877833,intra
22,25,0.08789891091240254,intra
22,26,0.04743640904650552,intra
22,27,0.07954155395384561,intra
22,28,0.03388352973872091,intra
22,29,0.07519057462177708,intra
22,30,0.05833220721456941,intra
22,31,0.12108556594890311,intra
22,32,0.04768471715810917,intra
22,33,0.09269605206008993,intra
22,34,0.05561889570402432,intra
22,35,0.07813351967114718,intra
22,36,0.058882108845081535,intra
22,37,0.07717691530054507,intra
22,38,0.04289482705244786,intra
22,39,0.08437483113018353,intra
22,40,0.05990359262931436,intra
22,41,0.10116015763738628,intra
22,42,0.042848041201356594,intra
22,43,0.09337448075084011,intra
22,44,0.04587098254325722,intra
22,45,0.08099281068940914,intra
22,46,0.05534826027178375,intra
22,47,0.08281757011164691,intra
22,48,0.05467719542329042,intra
22,49,0.07822155455435727,intra
22,50,0.09472610219572945,intra
22,51,0.09326578489676375,intra
22,52,0.06319679457960345,intra
22,53,0.08775764602040696,intra
22,54,0.05274303844417396,intra
22,55,0.08862093948585027,intra
22,56,0.05370293453106704,intra
22,57,0.07943275572137852,intra
22,58,0.046650501007939806,intra
22,59,0.0853007481163408,intra
22,60,0.050714425830609824,intra
22,61,0.07565048792417553,intra
22,62,0.04078795478761935,intra
22,63,0.08203611759960676,intra
22,64,0.03571509435083412,intra
22,65,0.07672032933106297,intra
22,66,0.037901183881885805,intra
22,67,0.07726157432906049,intra
22,68,0.07651689273865175,intra
22,69,0.08905699456220817,intra
22,70,0.04786974080186439,intra
22,71,0.08951750337180124,intra
22,72,0.05997231211927867,intra
22,73,0.0828225361634807,intra
22,74,0.04283601609928356,intra
22,75,0.09764677698006803,intra
22,76,0.047823647758925794,intra
22,77,0.08688944600857863,intra
22,78,0.0691186895301985,intra
22,79,0.09269916324460147,intra
22,80,0.05227809333546256,intra
22,81,0.11643619437416437,intra
22,82,0.040843841538329935,intra
22,83,0.09059135002428687,intra
22,84,0.05190333961357168,intra
22,85,0.07540917320512688,intra
22,86,0.05900921786660154,intra
22,87,0.0680853182424394,intra
22,88,0.04710000421894842,intra
23,24,0.0901289106166257,intra
23,25,0.051470463157119783,intra
23,26,0.09472312281102716,intra
23,27,0.04393500228667151,intra
23,28,0.09505816813650127,intra
23,29,0.04136428634976041,intra
23,30,0.1047979737001243,intra
23,31,0.09154157725275798,intra
23,32,0.09959567825332323,intra
23,33,0.06436807398028865,intra
23,34,0.0917795454118983,intra
23,35,0.057945039646050266,intra
23,36,0.10556239632409659,intra
23,37,0.056820559965432275,intra
23,38,0.1003368745509195,intra
23,39,0.05459949256688837,intra
23,40,0.1101788786730365,intra
23,41,0.0568766155240963,intra
23,42,0.0973269397569501,intra
23,43,0.05492939695270284,intra
23,44,0.08919540000958465,intra
23,45,0.04968080830006056,intra
23,46,0.09914704178095851,intra
23,47,0.05020062715788846,intra
23,48,0.09908069554567495,intra
23,49,0.06959094270986356,intra
23,50,0.12529115403872182,intra
23,51,0.06203007437694562,intra
23,52,0.09945810268549053,intra
23,53,0.0517071003428668,intra
23,54,0.09550486966599456,intra
23,55,0.04314593865716582,intra
23,56,0.0891506701609886,intra
23,57,0.049340746985324715,intra
23,58,0.09298355382535538,intra
23,59,0.05142105256055809,intra
23,60,0.10813311319922252,intra
23,61,0.05613492480054156,intra
23,62,0.09244210526091864,intra
23,63,0.044590561411281,intra
23,64,0.08675086146540187,intra
23,65,0.046358157282927796,intra
23,66,0.08861344663639702,intra
